RelLine				Time				deltaTime
0	         131862405.00037193000000000000	         131862405.00037193000000000000
1	         131862405.00074387000000000000	                 0.00037193298339843750
2	         131862405.00111580000000000000	                 0.00037193298339843750
3	         131862405.00148773000000000000	                 0.00037193298339843750
4	         131862405.00185966000000000000	                 0.00037193298339843750
5	         131862405.00223160000000000000	                 0.00037193298339843750
6	         131862405.00260353000000000000	                 0.00037193298339843750
7	         131862405.00297546000000000000	                 0.00037193298339843750
8	         131862405.00334740000000000000	                 0.00037193298339843750
9	         131862405.00371933000000000000	                 0.00037193298339843750
10	         131862405.00409126000000000000	                 0.00037193298339843750
11	         131862405.00446320000000000000	                 0.00037193298339843750
12	         131862405.00483513000000000000	                 0.00037193298339843750
13	         131862405.00520706000000000000	                 0.00037193298339843750
14	         131862405.00557899000000000000	                 0.00037193298339843750
15	         131862405.00595093000000000000	                 0.00037193298339843750
16	         131862405.00632286000000000000	                 0.00037193298339843750
17	         131862405.00669479000000000000	                 0.00037193298339843750
18	         131862405.00706673000000000000	                 0.00037193298339843750
19	         131862405.00743866000000000000	                 0.00037193298339843750
20	         131862405.00781059000000000000	                 0.00037193298339843750
21	         131862405.00818253000000000000	                 0.00037193298339843750
22	         131862405.00855446000000000000	                 0.00037193298339843750
23	         131862405.00892639000000000000	                 0.00037193298339843750
24	         131862405.00929832000000000000	                 0.00037193298339843750
25	         131862405.00967026000000000000	                 0.00037193298339843750
26	         131862405.01004219000000000000	                 0.00037193298339843750
27	         131862405.01041412000000000000	                 0.00037193298339843750
28	         131862405.01078606000000000000	                 0.00037193298339843750
29	         131862405.01115799000000000000	                 0.00037193298339843750
30	         131862405.01152992000000000000	                 0.00037193298339843750
31	         131862405.01190186000000000000	                 0.00037193298339843750
32	         131862405.01227379000000000000	                 0.00037193298339843750
33	         131862405.01264572000000000000	                 0.00037193298339843750
34	         131862405.01301765000000000000	                 0.00037193298339843750
35	         131862405.01338959000000000000	                 0.00037193298339843750
36	         131862405.01376152000000000000	                 0.00037193298339843750
37	         131862405.01413345000000000000	                 0.00037193298339843750
